sep=;
"Time";"0x00";"0x01";"0x02";"0x03";"0x08";"0x1A";"0x1C";"0x1E"
"2020-01-05T20:11:50+01:00";0.158;0;0;0;0;0.154;0;0
"2020-01-05T20:11:51+01:00";0.164;0;0;0;0;0;0;0
"2020-01-05T20:11:52+01:00";0.184;0;0;0;0;0;0;0
"2020-01-05T20:11:53+01:00";0.172;0;0;0;0;0;0;0
"2020-01-05T20:11:54+01:00";0.127;0;0;0;0;0;0;0
"2020-01-05T20:11:55+01:00";0.147;0;0;0;0;0.163;0;0
"2020-01-05T20:11:56+01:00";0.176;0.074;0;0;0;0.163;0;0
"2020-01-05T20:11:57+01:00";0.208;0.086;0;0;0;0;0;0
"2020-01-05T20:11:58+01:00";0.165;0.074;0;0;0;0;0;0
"2020-01-05T20:11:59+01:00";0.135;0.079;0;0;0;0.052;0;0
"2020-01-05T20:12:00+01:00";0.197;0.088;0;0;0;0.151;0;0
"2020-01-05T20:12:01+01:00";0.175;0.079;0;0;0;0;0;0
"2020-01-05T20:12:02+01:00";0.196;0.074;0;0;0;0;0;0
"2020-01-05T20:12:03+01:00";0.19;0.078;0;0;0;0;0;0
"2020-01-05T20:12:04+01:00";0.188;0.078;0;0;0;0;0;0
"2020-01-05T20:12:05+01:00";0.17;0.089;0;0;0;0.071;0;0
"2020-01-05T20:12:06+01:00";0.249;0.075;0;0;0;0.11;0;0
"2020-01-05T20:12:07+01:00";0.198;0.075;0;0;0;0;0;0
"2020-01-05T20:12:08+01:00";0.211;0.076;0;0;0;0;0;0
"2020-01-05T20:12:09+01:00";0.142;0.076;0;0;0;0.059;0;0
"2020-01-05T20:12:10+01:00";0.201;0.084;0;0;0;0.058;0;0
"2020-01-05T20:12:11+01:00";0.212;0.076;0;0;0;0.058;0;0
"2020-01-05T20:12:12+01:00";0.189;0.074;0;0;0;0;0;0
"2020-01-05T20:12:13+01:00";0.193;0.081;0;0;0;0;0;0
"2020-01-05T20:12:14+01:00";0.131;0.075;0;0;0;0;0;0
"2020-01-05T20:12:15+01:00";0.186;0.09;0;0;0;0.305;0;0
"2020-01-05T20:12:16+01:00";0.177;0.09;0;0;0;0.305;0;0
"2020-01-05T20:12:17+01:00";0.228;0.076;0.08;0;0;0;0;0
"2020-01-05T20:12:18+01:00";0.151;0.082;0.081;0;0;0;0;0
"2020-01-05T20:12:19+01:00";0.144;0.077;0.075;0;0;0.075;0;0
"2020-01-05T20:12:20+01:00";0.151;0.078;0.085;0;0;0.064;0;0
"2020-01-05T20:12:21+01:00";0.205;0.074;0.085;0;0;0.064;0;0
"2020-01-05T20:12:22+01:00";0.192;0.079;0.076;0;0;0;0;0
"2020-01-05T20:12:23+01:00";0.286;0.075;0.079;0;0;0;0;0
"2020-01-05T20:12:24+01:00";0.165;0.08;0.08;0;0;0;0;0
"2020-01-05T20:12:25+01:00";0.2;0.079;0.087;0;0;0.093;0;0
"2020-01-05T20:12:26+01:00";0.177;0.074;0.076;0;0;0;0;0
"2020-01-05T20:12:27+01:00";51.43;322.188;305.711;0;0;0;0;0
"2020-01-05T20:12:28+01:00";17.9;790.174;784.861;0;0;0;0;0
"2020-01-05T20:12:29+01:00";88.166;529.905;784.861;0;0;0;0;0
"2020-01-05T20:12:30+01:00";50.242;981.196;896.937;0;0;2.159;0;0
"2020-01-05T20:12:31+01:00";23.666;981.196;896.937;0;0;0;0;0
"2020-01-05T20:12:32+01:00";9.212;808.502;825.209;0;0;0;0;0
"2020-01-05T20:12:33+01:00";12.459;615.779;628.719;0;0;0;0;0
"2020-01-05T20:12:34+01:00";2.432;405.852;416.933;0;0;0;0;0
"2020-01-05T20:12:35+01:00";22.683;216.872;161.009;0;0;23.376;0;0
"2020-01-05T20:12:36+01:00";16.923;117.989;31.408;0;0;0;0;0
"2020-01-05T20:12:37+01:00";0.2;0.082;0.074;21.284;0;0;0;0
"2020-01-05T20:12:38+01:00";0.168;0.076;0.074;0.076;0;0;0;0
"2020-01-05T20:12:39+01:00";0.147;0.075;0.076;0.077;0;0;0;0
"2020-01-05T20:12:40+01:00";0.186;0.09;0.09;0.077;0;0.138;0;0
"2020-01-05T20:12:41+01:00";0.186;0.09;0.09;0.082;0;0.297;0;0
"2020-01-05T20:12:42+01:00";0.182;0.077;0.077;0.079;0;0;0;0
"2020-01-05T20:12:43+01:00";0.187;0.076;0.071;0.076;0;0;0;0
"2020-01-05T20:12:44+01:00";0.197;0.077;0.071;0.076;0;0.116;0;0
"2020-01-05T20:12:45+01:00";0.161;0.076;0.073;0.078;0;0.052;0;0
"2020-01-05T20:12:46+01:00";0.197;0.086;0.09;0.078;0;0;0;0
