sep=;
"Time";"0x00";"0x01";"0x02";"0x03";"0x08";"0x1A";"0x1C";"0x1E"
"2020-01-05T20:11:50+01:00";16;0;0;0;0;4;0;0
"2020-01-05T20:11:51+01:00";12;0;0;0;0;0;0;0
"2020-01-05T20:11:52+01:00";8;0;0;0;0;0;0;0
"2020-01-05T20:11:53+01:00";5;0;0;0;0;2;0;0
"2020-01-05T20:11:54+01:00";9;0;0;0;0;2;0;0
"2020-01-05T20:11:55+01:00";221;537;0;0;0;4;0;0
"2020-01-05T20:11:56+01:00";351;933;0;0;0;4;0;0
"2020-01-05T20:11:57+01:00";323;801;0;0;0;0;0;0
"2020-01-05T20:11:58+01:00";339;850;0;0;0;0;0;0
"2020-01-05T20:11:59+01:00";334;833;0;0;0;2;0;0
"2020-01-05T20:12:00+01:00";353;852;0;0;0;4;0;0
"2020-01-05T20:12:01+01:00";336;856;0;0;0;0;0;0
"2020-01-05T20:12:02+01:00";337;855;0;0;0;0;0;0
"2020-01-05T20:12:03+01:00";344;872;0;0;0;0;0;0
"2020-01-05T20:12:04+01:00";342;909;0;0;0;2;0;0
"2020-01-05T20:12:05+01:00";348;891;0;0;0;2;0;0
"2020-01-05T20:12:06+01:00";340;909;0;0;0;4;0;0
"2020-01-05T20:12:07+01:00";343;909;0;0;0;0;0;0
"2020-01-05T20:12:08+01:00";357;848;0;0;0;2;0;0
"2020-01-05T20:12:09+01:00";318;848;0;0;0;2;0;0
"2020-01-05T20:12:10+01:00";371;870;0;0;0;4;0;0
"2020-01-05T20:12:11+01:00";325;808;0;0;0;4;0;0
"2020-01-05T20:12:12+01:00";325;900;0;0;0;0;0;0
"2020-01-05T20:12:13+01:00";309;810;0;0;0;0;0;0
"2020-01-05T20:12:14+01:00";327;864;0;0;0;2;0;0
"2020-01-05T20:12:15+01:00";349;598;299;0;0;4;0;0
"2020-01-05T20:12:16+01:00";330;598;299;0;0;4;0;0
"2020-01-05T20:12:17+01:00";354;458;458;0;0;0;0;0
"2020-01-05T20:12:18+01:00";327;417;427;0;0;2;0;0
"2020-01-05T20:12:19+01:00";379;447;438;0;0;2;0;0
"2020-01-05T20:12:20+01:00";401;397;453;0;0;4;0;0
"2020-01-05T20:12:21+01:00";342;437;453;0;0;4;0;0
"2020-01-05T20:12:22+01:00";343;445;437;0;0;0;0;0
"2020-01-05T20:12:23+01:00";310;438;405;0;0;2;0;0
"2020-01-05T20:12:24+01:00";335;422;435;0;0;2;0;0
"2020-01-05T20:12:25+01:00";333;432;413;0;0;2;0;0
"2020-01-05T20:12:26+01:00";170;230;211;0;0;0;0;0
"2020-01-05T20:12:27+01:00";190;201;202;0;0;0;0;0
"2020-01-05T20:12:28+01:00";132;134;133;0;0;2;0;0
"2020-01-05T20:12:29+01:00";326;343;133;0;0;2;0;0
"2020-01-05T20:12:30+01:00";428;481;483;0;0;4;0;0
"2020-01-05T20:12:31+01:00";381;481;483;0;0;0;0;0
"2020-01-05T20:12:32+01:00";394;535;535;0;0;0;0;0
"2020-01-05T20:12:33+01:00";396;518;518;0;0;2;0;0
"2020-01-05T20:12:34+01:00";400;534;533;0;0;2;0;0
"2020-01-05T20:12:35+01:00";397;405;357;206;0;2;0;0
"2020-01-05T20:12:36+01:00";361;275;312;206;0;0;0;0
"2020-01-05T20:12:37+01:00";336;267;227;312;0;0;0;0
"2020-01-05T20:12:38+01:00";330;284;227;280;0;0;0;0
"2020-01-05T20:12:39+01:00";345;285;312;267;0;2;0;0
"2020-01-05T20:12:40+01:00";346;295;312;267;0;2;0;0
"2020-01-05T20:12:41+01:00";330;295;312;242;0;4;0;0
"2020-01-05T20:12:42+01:00";337;280;285;276;0;0;0;0
"2020-01-05T20:12:43+01:00";329;298;269;340;0;0;0;0
"2020-01-05T20:12:44+01:00";348;278;269;340;0;2;0;0
"2020-01-05T20:12:45+01:00";355;272;281;290;0;4;0;0
"2020-01-05T20:12:46+01:00";337;262;281;346;0;0;0;0
"2020-01-05T20:12:47+01:00";324;284;280;228;0;0;0;0
"2020-01-05T20:12:48+01:00";325;296;288;268;0;0;0;0
"2020-01-05T20:12:49+01:00";336;286;288;264;0;2;0;0
"2020-01-05T20:12:50+01:00";332;288;295;257;0;2;0;0
"2020-01-05T20:12:51+01:00";328;286;293;302;0;2;0;0
"2020-01-05T20:12:52+01:00";326;283;278;302;0;0;0;0
"2020-01-05T20:12:53+01:00";310;261;278;286;0;0;0;0
"2020-01-05T20:12:54+01:00";338;284;288;325;0;2;0;0
"2020-01-05T20:12:55+01:00";319;222;244;211;0;2;0;0
"2020-01-05T20:12:56+01:00";323;209;181;209;173;0;0;0
"2020-01-05T20:12:57+01:00";364;206;239;209;204;0;0;0
"2020-01-05T20:12:58+01:00";327;175;241;210;223;0;0;0
"2020-01-05T20:12:59+01:00";339;175;241;224;223;2;0;0
"2020-01-05T20:13:00+01:00";332;219;209;197;203;2;0;0
"2020-01-05T20:13:01+01:00";339;219;234;210;226;2;0;0
"2020-01-05T20:13:02+01:00";356;224;243;234;207;2;0;0
"2020-01-05T20:13:03+01:00";312;209;236;234;239;2;0;0
"2020-01-05T20:13:04+01:00";324;222;194;218;197;2;0;0
"2020-01-05T20:13:05+01:00";341;224;194;220;205;2;0;0
"2020-01-05T20:13:06+01:00";336;211;221;220;227;2;0;0
"2020-01-05T20:13:07+01:00";334;227;223;205;218;2;0;0
"2020-01-05T20:13:08+01:00";328;211;214;205;218;2;0;0
"2020-01-05T20:13:09+01:00";326;205;207;213;244;2;0;0
"2020-01-05T20:13:10+01:00";333;227;207;213;214;2;0;0
"2020-01-05T20:13:11+01:00";348;230;224;221;199;2;0;0
"2020-01-05T20:13:12+01:00";337;230;182;209;227;2;0;0
"2020-01-05T20:13:13+01:00";349;215;219;232;246;2;0;0
"2020-01-05T20:13:14+01:00";332;234;219;232;216;2;0;0
"2020-01-05T20:13:15+01:00";332;193;218;174;216;2;149;0
"2020-01-05T20:13:16+01:00";334;193;162;189;189;2;149;0
