Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV), QoS Constraints Removed
0,14,49.0,0.27190000001,9.019101045751146,0
1,14,49.0,0.2738,9.019101045751146,0
2,14,49.0,0.27160000001,9.019101045751146,0
3,14,49.0,0.27279999999,9.019101045751146,0
4,14,49.0,0.2717,9.019101045751146,0
5,14,49.0,0.27310000001,9.019101045751146,0
6,14,49.0,0.2727,9.019101045751146,0
7,14,49.0,0.273,9.019101045751146,0
