Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV), QoS Constraints Removed
0,8,16.0,0.1897,11.800065677783323,0
1,8,16.0,0.1908,11.800065677783323,0
2,8,16.0,0.1912,11.800065677783323,0
3,8,16.0,0.19129999999,11.800065677783323,0
4,8,16.0,0.19099999999,11.800065677783323,0
5,8,16.0,0.19179999999,11.800065677783323,0
6,8,16.0,0.19159999999,11.800065677783323,0
7,8,16.0,0.1915,11.800065677783323,0
