Time;0x00;0x01;0x02;0x03;0x08;0x1A;0x1C;0x1E
2020-01-02T23:36:16+01:00;13.734.896;0;0;0;0;0;0;0
2020-01-02T23:36:17+01:00;13.519.536;0;0;0;0;0;0;0
2020-01-02T23:36:18+01:00;14.020.608;0;0;0;0;0;0;0
2020-01-02T23:36:19+01:00;14.187.024;0;0;0;0;0;0;0
2020-01-02T23:36:20+01:00;13.476.064.000.000.000;0;0;0;0;0;0;0
2020-01-02T23:36:21+01:00;14.169.936;0;0;0;0;0;0;0
2020-01-02T23:36:22+01:00;13.208.639.999.999.900;0;0;0;0;0;0;0
2020-01-02T23:36:23+01:00;1.362.232;0;0;0;0;0;0;0
2020-01-02T23:36:24+01:00;13.968.016;0;0;0;0;0;0;0
2020-01-02T23:36:25+01:00;1.356.072;0;0;0;0;0;0;0
2020-01-02T23:36:26+01:00;12.937.968.000.000.000;0;0;0;0;0;0;0
2020-01-02T23:36:27+01:00;14.188.032;0;0;0;0;0;0;0
2020-01-02T23:36:28+01:00;1.382.968;0;0;0;0;0;0;0
2020-01-02T23:36:29+01:00;12.998;0;0;0;0;0;0;0
2020-01-02T23:36:30+01:00;13.919.296.000.000.000;0;0;0;0;0;0;0
2020-01-02T23:36:31+01:00;14.318.112;0;0;0;0;0;0;0
2020-01-02T23:36:32+01:00;13.469.696;0;0;0;0;0;0;0
2020-01-02T23:36:33+01:00;14.738.944;0;0;0;0;0;0;0
2020-01-02T23:36:34+01:00;12.754.896;0;0;0;0;0;0;0
2020-01-02T23:36:35+01:00;13.710.688;0;0;0;0;0;0;0
2020-01-02T23:36:36+01:00;3.063.888;0;0;0;0;0;0;0
2020-01-02T23:36:37+01:00;0.008368;0;0;0;0;0;0;0
2020-01-02T23:36:38+01:00;0.014512;0;0;0;0;0;0;0
2020-01-02T23:36:39+01:00;0.0063360000000000005;0;0;0;0;0;0;0
2020-01-02T23:36:40+01:00;0.010176000000000001;0;0;0;0;0;0;0
2020-01-02T23:36:41+01:00;0.008368;0;0;0;0;0;0;0
