Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV)
0,4,4.2600937623299995,0.022000000114,15.55381785929101
1,4,4.2600937623299995,0.021999999881,15.55381785929101
0,4,4.2600937623299995,0.024000000005,15.55381785929101
1,4,4.2600937623299995,0.024999999994,15.55381785929101
2,4,4.2600937623299995,0.022999999986,15.55381785929101
3,4,4.2600937623299995,0.024999999994,15.55381785929101
4,4,4.2600937623299995,0.024000000005,15.55381785929101
5,4,4.2600937623299995,0.023999999976,15.55381785929101
6,4,4.2600937623299995,0.021999999997,15.55381785929101
7,4,4.2600937623299995,0.022999999986,15.55381785929101
