Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV)
0,40,549.6242734025001,0.82700000005,4.372910929804082
1,40,549.6242734025001,0.90000000014,4.372910929804082
0,40,549.6242734025001,0.81399999998,4.372910929804082
1,40,549.6242734025001,0.815,4.372910929804082
2,40,549.6242734025001,0.81900000002,4.372910929804082
3,40,549.6242734025001,0.818,4.372910929804082
4,40,549.6242734025001,0.82500000001,4.372910929804082
5,40,549.6242734025001,0.818,4.372910929804082
6,40,549.6242734025001,0.818,4.372910929804082
7,40,549.6242734025001,0.815,4.372910929804082
