Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV)
0,10,50.933150006110004,0.033000000054,10.65002816897683
1,10,50.933150006110004,0.033999999985,10.65002816897683
0,10,50.933150006110004,0.032999999996,10.65002816897683
1,10,50.933150006110004,0.032000000007,10.65002816897683
2,10,50.933150006110004,0.032000000007,10.65002816897683
3,10,50.933150006110004,0.032000000007,10.65002816897683
4,10,50.933150006110004,0.032000000007,10.65002816897683
5,10,50.933150006110004,0.032000000007,10.65002816897683
6,10,50.933150006110004,0.032000000007,10.65002816897683
7,10,50.933150006110004,0.033999999985,10.65002816897683
