Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV)
0,14,67.14389780719999,0.047999999952,9.019101045751146
1,14,67.14389780719999,0.047999999952,9.019101045751146
0,14,67.14389780719999,0.046999999991,9.019101045751146
1,14,67.14389780719999,0.046000000002,9.019101045751146
2,14,67.14389780719999,0.046999999991,9.019101045751146
3,14,67.14389780719999,0.046000000002,9.019101045751146
4,14,67.14389780719999,0.046000000002,9.019101045751146
5,14,67.14389780719999,0.046000000002,9.019101045751146
6,14,67.14389780719999,0.046000000002,9.019101045751146
7,14,67.14389780719999,0.04700000002,9.019101045751146
