Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV)
0,6,13.938441245299998,0.026000000071,13.349332068184784
1,6,13.938441245299998,0.027999999933,13.349332068184784
0,6,13.938441245299998,0.027000000002,13.349332068184784
1,6,13.938441245299998,0.051000000007,13.349332068184784
2,6,13.938441245299998,0.027000000002,13.349332068184784
3,6,13.938441245299998,0.024999999994,13.349332068184784
4,6,13.938441245299998,0.024999999994,13.349332068184784
5,6,13.938441245299998,0.024000000005,13.349332068184784
6,6,13.938441245299998,0.024000000005,13.349332068184784
7,6,13.938441245299998,0.024000000005,13.349332068184784
