Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV)
0,19,91.89937409929999,0.10700000008,7.635803730777688
1,19,91.89937409929999,0.10499999998,7.635803730777688
0,19,91.89937409929999,0.10000000001,7.635803730777688
1,19,91.89937409929999,0.10399999999,7.635803730777688
2,19,91.89937409929999,0.106,7.635803730777688
3,19,91.89937409929999,0.10500000001,7.635803730777688
4,19,91.89937409929999,0.10500000001,7.635803730777688
5,19,91.89937409929999,0.10699999999,7.635803730777688
6,19,91.89937409929999,0.10399999999,7.635803730777688
7,19,91.89937409929999,0.10299999997,7.635803730777688
