sep=;
"Time";"0x00";"0x01";"0x02";"0x03";"0x08";"0x1A";"0x1C";"0x1E"
"2020-01-05T20:30:30+01:00";3.457;55.941;58.722;640.292;295.095;0;0;0
"2020-01-05T20:30:31+01:00";27.038;569.549;572.319;565.741;447.399;0;0;0
"2020-01-05T20:30:32+01:00";15.924;394.479;387.864;565.741;391.642;0;0;0
"2020-01-05T20:30:33+01:00";6.132;222.374;387.864;214.453;391.642;0;0;0
"2020-01-05T20:30:34+01:00";18.087;222.374;112.614;214.453;208.185;0;0;0
"2020-01-05T20:30:35+01:00";7.687;353.81;372.854;126.252;180.171;0;0;0
"2020-01-05T20:30:36+01:00";16.84;611.013;699.612;724.353;468.16;0;0;0
"2020-01-05T20:30:37+01:00";22.526;767.793;788.589;724.353;758.235;0;0;0
"2020-01-05T20:30:38+01:00";30.444;762.203;763.615;764.741;787.718;0;0;0
"2020-01-05T20:30:39+01:00";11.723;819.398;820.081;819.579;820.455;0;0;0
"2020-01-05T20:30:40+01:00";13.313;819.398;733.534;819.579;820.455;32.447;0;0
"2020-01-05T20:30:41+01:00";4.482;724.465;727.7;734.085;737.623;0;0;0
"2020-01-05T20:30:42+01:00";4.05;818.218;816.338;726.211;723.887;0;0;0
"2020-01-05T20:30:43+01:00";20.117;839.703;839.587;838.083;819.014;0;0;0
"2020-01-05T20:30:44+01:00";1.33;835.092;839.587;833.861;832.622;0;0;0
"2020-01-05T20:30:45+01:00";9.862;812.462;814.195;809.585;832.622;0;0;0
"2020-01-05T20:30:46+01:00";37.341;953.299;948.698;951.065;814.175;0;231.313;0
"2020-01-05T20:30:47+01:00";15.09;113.634;948.698;110.665;947.356;0;231.313;0
"2020-01-05T20:30:48+01:00";1.513;153.282;152.731;110.665;111.251;0;452.585;0
"2020-01-05T20:30:49+01:00";14.192;157.107;154.01;147.297;152.37;0;728.818;0
"2020-01-05T20:30:50+01:00";9.265;183.487;177.975;156.25;182.609;0;58.924;0
"2020-01-05T20:30:51+01:00";12.5;967.469;962.507;965.575;182.609;0;262.355;0
"2020-01-05T20:30:52+01:00";14.078;745.481;748.499;727.454;752.768;0;372.685;0
"2020-01-05T20:30:53+01:00";20.822;928.966;945.291;868.874;945.521;0;709.129;0
"2020-01-05T20:30:54+01:00";18.66;160.671;133.674;135.32;945.521;0;709.129;0
"2020-01-05T20:30:55+01:00";18.231;185.595;192.298;190.467;189.946;41.056;76.238;0
"2020-01-05T20:30:56+01:00";36.119;202.091;200.811;203.811;189.946;0;76.238;0
