sep=;
"Time";"0x00";"0x01";"0x02";"0x03";"0x08";"0x1A";"0x1C";"0x1E"
"2020-01-05T20:30:51+01:00";19332;281840;244984;243900;329536;0;330620;0
"2020-01-05T20:30:52+01:00";19788;259076;257992;259076;221136;542;279672;0
"2020-01-05T20:30:53+01:00";18348;237396;237396;237396;262328;0;262328;0
"2020-01-05T20:30:54+01:00";19056;246068;247152;267748;262328;254;262328;0
"2020-01-05T20:30:55+01:00";18528;242816;241732;246068;246068;254;246068;0
"2020-01-05T20:30:56+01:00";18048;234144;234144;237396;246068;0;246068;0
"2020-01-05T20:30:57+01:00";18282;239564;234144;211380;211380;0;237396;0
"2020-01-05T20:30:58+01:00";18012;233060;263412;263412;264496;576;211380;0
"2020-01-05T20:30:59+01:00";19392;255824;226556;263412;264496;0;264496;0
"2020-01-05T20:31:00+01:00";25248;328452;327368;227640;331704;542;255824;0
"2020-01-05T20:31:01+01:00";14412;341460;341460;342544;345796;542;332788;0
"2020-01-05T20:31:02+01:00";720;378316;379400;378316;340376;254;340376;0
"2020-01-05T20:31:03+01:00";3720;302436;379400;378316;340376;254;340376;0
"2020-01-05T20:31:04+01:00";19056;302436;246068;247152;247152;288;330620;0
"2020-01-05T20:31:05+01:00";16164;212464;212464;204876;247152;0;247152;4336
"2020-01-05T20:31:06+01:00";16164;210296;212464;204876;204876;0;213548;203792
"2020-01-05T20:31:07+01:00";16572;216800;217884;216800;213548;0;213548;213548
"2020-01-05T20:31:08+01:00";15738;205960;205960;216800;190784;254;227640;189700
"2020-01-05T20:31:09+01:00";15846;204876;204876;227640;204876;254;227640;227640
"2020-01-05T20:31:10+01:00";16242;211380;211380;205960;204876;0;204876;205960
"2020-01-05T20:31:11+01:00";17076;220052;220052;243900;221136;542;212464;221136
"2020-01-05T20:31:12+01:00";15804;207044;205960;183196;183196;0;212464;212464
"2020-01-05T20:31:13+01:00";18048;235228;205960;263412;183196;288;183196;182112
"2020-01-05T20:31:14+01:00";20556;265580;265580;237396;272084;0;272084;263412
"2020-01-05T20:31:15+01:00";17712;229808;230892;240648;272084;0;272084;273168
"2020-01-05T20:31:16+01:00";15780;202708;202708;191868;215716;508;205960;204876
"2020-01-05T20:31:17+01:00";16800;218968;218968;191868;215716;0;215716;215716
"2020-01-05T20:31:18+01:00";15756;207044;221136;218968;221136;0;195120;196204
"2020-01-05T20:31:19+01:00";15960;208128;194036;221136;221136;542;217884;216800
"2020-01-05T20:31:20+01:00";15504;208128;202708;217884;217884;542;217884;216800
"2020-01-05T20:31:21+01:00";16296;212464;213548;218968;198372;542;220052;199456
"2020-01-05T20:31:22+01:00";16956;217884;213548;218968;191868;0;220052;220052
"2020-01-05T20:31:23+01:00";18348;238480;238480;191868;191868;542;191868;191868
"2020-01-05T20:31:24+01:00";21216;275336;311108;285092;265580;0;285092;285092
"2020-01-05T20:31:25+01:00";16500;217884;182112;181028;286176;576;188616;285092
"2020-01-05T20:31:26+01:00";7032;92140;92140;181028;97560;576;188616;188616
"2020-01-05T20:31:27+01:00";5916;79132;80216;82384;97560;0;70460;97560
"2020-01-05T20:31:28+01:00";5010;68292;66124;65040;70460;288;70460;70460
"2020-01-05T20:31:29+01:00";51456;62872;66124;65040;70460;288;70460;70460
"2020-01-05T20:31:30+01:00";798;0;97560;0;88888;0;72628;96476
"2020-01-05T20:31:31+01:00";558;0;0;0;0;0;0;0
"2020-01-05T20:31:32+01:00";480;0;0;0;0;0;0;0
"2020-01-05T20:31:33+01:00";840;0;0;0;0;508;0;0
