sep=;
"Time";"0x00";"0x01";"0x02";"0x03";"0x08";"0x1A";"0x1C";"0x1E"
"2020-01-05T20:30:43+01:00";269;269;270;271;232;4;0;0
"2020-01-05T20:30:44+01:00";272;271;270;270;271;0;0;0
"2020-01-05T20:30:45+01:00";223;224;223;249;271;2;1;0
"2020-01-05T20:30:46+01:00";238;237;268;242;218;0;243;0
"2020-01-05T20:30:47+01:00";233;233;268;203;243;0;243;0
"2020-01-05T20:30:48+01:00";224;225;224;203;202;4;202;0
"2020-01-05T20:30:49+01:00";225;224;225;249;250;2;250;0
"2020-01-05T20:30:50+01:00";299;299;333;200;304;2;229;0
"2020-01-05T20:30:51+01:00";224;260;226;225;304;0;305;0
"2020-01-05T20:30:52+01:00";238;239;238;239;204;4;258;0
"2020-01-05T20:30:53+01:00";219;219;219;219;242;0;242;0
"2020-01-05T20:30:54+01:00";228;227;228;247;242;2;242;0
"2020-01-05T20:30:55+01:00";223;224;223;227;227;2;227;0
"2020-01-05T20:30:56+01:00";216;216;216;219;227;0;227;0
"2020-01-05T20:30:57+01:00";221;221;216;195;195;0;219;0
"2020-01-05T20:30:58+01:00";216;215;243;243;244;4;195;0
"2020-01-05T20:30:59+01:00";234;236;209;243;244;0;244;0
"2020-01-05T20:31:00+01:00";304;303;302;210;306;4;236;0
"2020-01-05T20:31:01+01:00";175;315;315;316;319;4;307;0
"2020-01-05T20:31:02+01:00";12;349;350;349;314;2;314;0
"2020-01-05T20:31:03+01:00";39;279;350;349;314;2;314;0
"2020-01-05T20:31:04+01:00";227;279;227;228;228;2;305;0
"2020-01-05T20:31:05+01:00";195;196;196;189;228;0;228;4
"2020-01-05T20:31:06+01:00";194;194;196;189;189;0;197;188
"2020-01-05T20:31:07+01:00";200;200;201;200;197;0;197;197
"2020-01-05T20:31:08+01:00";189;190;190;200;176;2;210;175
"2020-01-05T20:31:09+01:00";190;189;189;210;189;2;210;210
"2020-01-05T20:31:10+01:00";195;195;195;190;189;0;189;190
"2020-01-05T20:31:11+01:00";204;203;203;225;204;4;196;204
"2020-01-05T20:31:12+01:00";190;191;190;169;169;0;196;196
"2020-01-05T20:31:13+01:00";217;217;190;243;169;2;169;168
"2020-01-05T20:31:14+01:00";245;245;245;219;251;0;251;243
"2020-01-05T20:31:15+01:00";208;212;213;222;251;0;251;252
"2020-01-05T20:31:16+01:00";189;187;187;177;199;4;190;189
"2020-01-05T20:31:17+01:00";202;202;202;177;199;0;199;199
"2020-01-05T20:31:18+01:00";190;191;204;202;204;0;180;181
"2020-01-05T20:31:19+01:00";192;192;179;204;204;4;201;200
"2020-01-05T20:31:20+01:00";188;192;187;201;201;4;201;200
"2020-01-05T20:31:21+01:00";196;196;197;202;183;4;203;184
"2020-01-05T20:31:22+01:00";201;201;197;202;177;0;203;203
"2020-01-05T20:31:23+01:00";220;220;220;177;177;4;177;177
"2020-01-05T20:31:24+01:00";254;254;287;263;245;0;263;263
"2020-01-05T20:31:25+01:00";192;201;168;167;264;4;174;263
"2020-01-05T20:31:26+01:00";85;85;85;167;90;4;174;174
"2020-01-05T20:31:27+01:00";73;73;74;76;90;0;65;90
"2020-01-05T20:31:28+01:00";63;63;61;60;65;2;65;65
"2020-01-05T20:31:29+01:00";616;58;61;60;65;2;65;65
"2020-01-05T20:31:30+01:00";13;0;90;0;82;0;67;89
"2020-01-05T20:31:31+01:00";9;0;0;0;0;0;0;0
"2020-01-05T20:31:32+01:00";8;0;0;0;0;0;0;0
"2020-01-05T20:31:33+01:00";13;0;0;0;0;4;0;0
