sep=;
"Time";"0x00";"0x01";"0x02";"0x03";"0x08";"0x1A";"0x1C";"0x1E"
"2020-01-05T20:29:23+01:00";0.0057599999999999995;0;0;0;0;0;0;0
"2020-01-05T20:29:24+01:00";0.004464;0;0;0;0;0.0023039999999999996;0;0
"2020-01-05T20:29:25+01:00";0.25468799999999997;7.787456;0;0;0;0.0023039999999999996;0;0
"2020-01-05T20:29:26+01:00";0.136368;3.3820799999999998;0;0;0;0;0;0
"2020-01-05T20:29:27+01:00";0.12096;2.939808;0;0;0;0;0;0
"2020-01-05T20:29:28+01:00";0.121152;2.714336;0;0;0;0.002032;0;0
"2020-01-05T20:29:29+01:00";0.190752;2.714336;0;0;0;0.0023039999999999996;0;0
"2020-01-05T20:29:30+01:00";0.254784;8.559263999999999;0;0;0;0.0023039999999999996;0;0
"2020-01-05T20:29:31+01:00";0.2484;8.28176;0;0;0;0.004607999999999999;0;0
"2020-01-05T20:29:32+01:00";0.267456;8.93216;0;0;0;0;0;0
"2020-01-05T20:29:33+01:00";0.25488;8.264415999999999;0;0;0;0;0;0
"2020-01-05T20:29:34+01:00";0.25075200000000003;8.437856;0;0;0;0.002032;0;0
"2020-01-05T20:29:35+01:00";0.278112;8.351136;0;0;0;0.002032;0;0
"2020-01-05T20:29:36+01:00";0.261216;8.593952;0;0;0;0;0;0
"2020-01-05T20:29:37+01:00";0.266304;8.93216;0;0;0;0.0043360000000000004;0;0
"2020-01-05T20:29:38+01:00";0.24719999999999998;8.377152;0;0;0;0;0;0
"2020-01-05T20:29:39+01:00";0.24921600000000002;8.732704;0;0;0;0.0023039999999999996;0;0
"2020-01-05T20:29:40+01:00";0.245568;8.628639999999999;0;0;0;0.002032;0;0
"2020-01-05T20:29:41+01:00";0.261168;8.828096;0;0;0;0;0;0
"2020-01-05T20:29:42+01:00";0.257376;8.793408;0;0;0;0;0;0
"2020-01-05T20:29:43+01:00";0.248448;8.793408;0;0;0;0.0023039999999999996;0;0
"2020-01-05T20:29:44+01:00";0.254496;8.672;0;0;0;0.0023039999999999996;0;0
"2020-01-05T20:29:45+01:00";0.27216;8.767392;3.9284160000000004;0;0;0.0023039999999999996;0;0
"2020-01-05T20:29:46+01:00";0.25704000000000005;4.006464;4.006464;0;0;0;0;0
"2020-01-05T20:29:47+01:00";0.2592;4.301312;4.2926400000000005;0;0;0.0043360000000000004;0;0
"2020-01-05T20:29:48+01:00";0.24048;4.240608;4.63952;0;0;0;0;0
"2020-01-05T20:29:49+01:00";0.259776;4.318656;3.9457600000000004;0;0;0.0043360000000000004;0;0
"2020-01-05T20:29:50+01:00";0.264384;4.379359999999999;4.795616;0;0;0;0;0
"2020-01-05T20:29:51+01:00";0.26140800000000003;4.414048;3.997792;0;0;0;0;0
"2020-01-05T20:29:52+01:00";0.269472;4.388032;3.997792;0;0;0.004607999999999999;0;0
"2020-01-05T20:29:53+01:00";0.24624000000000001;4.388032;4.240608;0;0;0;0;0
"2020-01-05T20:29:54+01:00";0.26183999999999996;4.3273280000000005;4.336;0;0;0.004064;0;0
"2020-01-05T20:29:55+01:00";0.25468799999999997;4.344671999999999;4.336;0;0;0;0;0
"2020-01-05T20:29:56+01:00";0.263712;4.50944;4.518112;0;0;0;0;0
"2020-01-05T20:29:57+01:00";0.257232;4.275296;4.275296;0;0;0;0;0
"2020-01-05T20:29:58+01:00";0.24921600000000002;4.309984;4.795616;0;0;0;0;0
"2020-01-05T20:29:59+01:00";0.278208;4.414048;3.937088;0;0;0;0;0
"2020-01-05T20:30:00+01:00";0.25468799999999997;4.414048;4.4747520000000005;0;0;0.0043360000000000004;0;0
"2020-01-05T20:30:01+01:00";0.26304;4.388032;4.4747520000000005;0;0;0;0;0
"2020-01-05T20:30:02+01:00";0.263424;4.388032;4.388032;0;0;0.001016;0;0
"2020-01-05T20:30:03+01:00";0.245952;4.16256;4.691552;0;0;0;0;0
"2020-01-05T20:30:04+01:00";0.266208;4.500768;3.963104;0;0;0.004607999999999999;0;0
"2020-01-05T20:30:05+01:00";0.227712;3.043872;3.0525439999999997;2.6623040000000002;0;0.004607999999999999;0;0
"2020-01-05T20:30:06+01:00";0.23414400000000002;3.017856;3.460128;2.6623040000000002;0;0;0;0
"2020-01-05T20:30:07+01:00";0.23299199999999998;3.026528;3.460128;2.584256;0;0;0;0
"2020-01-05T20:30:08+01:00";0.23740799999999998;3.0698879999999997;3.0698879999999997;3.0698879999999997;0;0.0043360000000000004;0;0
"2020-01-05T20:30:09+01:00";0.218352;3.0698879999999997;2.853088;3.0872319999999998;0;0;0;0
"2020-01-05T20:30:10+01:00";0.23356800000000003;3.043872;3.0525439999999997;3.0698879999999997;0;0.0043360000000000004;0;0
"2020-01-05T20:30:11+01:00";0.23212799999999997;2.9744960000000003;2.965824;2.965824;0;0;0;0
"2020-01-05T20:30:12+01:00";0.229152;2.9744960000000003;2.965824;2.965824;0;0.0023039999999999996;0;0
"2020-01-05T20:30:13+01:00";0.233184;3.0091840000000003;2.965824;2.714336;0;0.0023039999999999996;0;0
"2020-01-05T20:30:14+01:00";0.234048;3.0525439999999997;3.017856;3.0525439999999997;0;0;0;0
"2020-01-05T20:30:15+01:00";0.24057599999999998;3.1045760000000002;3.095904;3.1045760000000002;0;0;0;0
"2020-01-05T20:30:16+01:00";0.23788800000000002;3.07856;3.503488;3.1045760000000002;0;0;0;0
"2020-01-05T20:30:17+01:00";0.239376;3.07856;2.68832;2.68832;0;0;0;0
"2020-01-05T20:30:18+01:00";0.223792;2.8877759999999997;2.8877759999999997;2.68832;0;0.0043360000000000004;0;0
"2020-01-05T20:30:19+01:00";0.235504;3.0525439999999997;3.0525439999999997;3.3040320000000003;0;0.0043360000000000004;0;0
"2020-01-05T20:30:20+01:00";0.226656;2.939808;3.29536;3.043872;0;0;0;0
"2020-01-05T20:30:21+01:00";0.24049600000000002;3.095904;2.749024;3.095904;0;0;0;0
"2020-01-05T20:30:22+01:00";0.23668799999999998;3.061216;3.0525439999999997;3.095904;0;0.0043360000000000004;0;0
"2020-01-05T20:30:23+01:00";0.229056;2.965824;3.0525439999999997;3.243328;0;0;0;0
"2020-01-05T20:30:24+01:00";0.224352;2.9051199999999997;2.636288;2.9051199999999997;0;0;0;0
"2020-01-05T20:30:25+01:00";0.183088;2.3674560000000002;2.3674560000000002;2.9051199999999997;0.04336;0.004607999999999999;0;0
"2020-01-05T20:30:26+01:00";0.07056;0.9192319999999999;2.3674560000000002;2.159328;2.12464;0;0;0
"2020-01-05T20:30:27+01:00";0.0636;0.8672000000000001;0.8585280000000001;0.8672000000000001;1.0493119999999998;0;0;0
"2020-01-05T20:30:28+01:00";0.052896;0.69376;0.69376;0.69376;0.745792;0;0;0
"2020-01-05T20:30:29+01:00";0.123648;1.621664;1.630336;1.621664;1.77776;0;0;0
"2020-01-05T20:30:30+01:00";0.21264;2.77504;2.783712;1.621664;1.77776;0.002032;0;0
"2020-01-05T20:30:31+01:00";0.17664;3.3040320000000003;3.2866880000000003;3.702944;3.3040320000000003;0;0;0
"2020-01-05T20:30:32+01:00";0.0057599999999999995;3.607552;3.6162240000000003;3.702944;3.1999679999999997;0.0043360000000000004;0;0
"2020-01-05T20:30:33+01:00";0.033792;3.1219200000000003;3.6162240000000003;3.408096;3.1999679999999997;0.0043360000000000004;0;0
"2020-01-05T20:30:34+01:00";0.18288;3.1219200000000003;2.3674560000000002;3.408096;3.399424;0;0;0
"2020-01-05T20:30:35+01:00";0.17961600000000003;2.34144;2.332768;2.358784;2.358784;0.002032;0;0
"2020-01-05T20:30:36+01:00";0.19488;2.5148800000000002;2.5148800000000002;2.25472;2.324096;0;0;0
"2020-01-05T20:30:37+01:00";0.184848;2.4108159999999996;2.419488;2.25472;2.6016;0.004607999999999999;0;0
"2020-01-05T20:30:38+01:00";0.17472;2.280736;2.289408;2.5929279999999997;2.0726080000000002;0;0;0
"2020-01-05T20:30:39+01:00";0.196032;2.5495680000000003;2.8184;2.506208;2.5148800000000002;0.0023039999999999996;0;0
"2020-01-05T20:30:40+01:00";0.18926400000000002;2.5495680000000003;2.168;2.506208;2.5148800000000002;0.002032;0;0
"2020-01-05T20:30:41+01:00";0.18096;2.332768;2.6969920000000003;2.4108159999999996;2.4108159999999996;0;0;0
"2020-01-05T20:30:42+01:00";0.183744;2.393472;2.029248;2.47152;2.480192;0;0;0
"2020-01-05T20:30:43+01:00";0.18048;2.332768;2.34144;2.350112;2.011904;0.0043360000000000004;0;0
"2020-01-05T20:30:44+01:00";0.18115199999999998;2.350112;2.34144;2.34144;2.350112;0;0;0
"2020-01-05T20:30:45+01:00";0.148704;1.942528;1.933856;2.159328;2.350112;0.0023039999999999996;0.008672000000000001;0
"2020-01-05T20:30:46+01:00";0.16166399999999997;2.055264;2.324096;2.0986239999999996;1.8904960000000002;0;2.107296;0
"2020-01-05T20:30:47+01:00";0.153648;2.020576;2.324096;1.760416;2.107296;0;2.107296;0
"2020-01-05T20:30:48+01:00";0.148416;1.9512;1.942528;1.760416;1.751744;0.004064;1.751744;0
"2020-01-05T20:30:49+01:00";0.14947200000000002;1.942528;1.9512;2.159328;2.168;0.002032;2.168;0
"2020-01-05T20:30:50+01:00";0.19896;2.5929279999999997;2.8877759999999997;1.7344000000000002;2.636288;0.002032;1.9858879999999999;0
"2020-01-05T20:30:51+01:00";0.15465600000000002;2.25472;1.959872;1.9512;2.636288;0;2.64496;0
"2020-01-05T20:30:52+01:00";0.158304;2.0726080000000002;2.063936;2.0726080000000002;1.769088;0.0043360000000000004;2.2373760000000003;0
"2020-01-05T20:30:53+01:00";0.146784;1.899168;1.899168;1.899168;2.0986239999999996;0;2.0986239999999996;0
