Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV), QoS Constraints Removed
0,37,7.700625,2.917,7.105427357601002e-15
1,37,7.700625,2.9173,7.105427357601002e-15
2,37,7.700625,2.9164,7.105427357601002e-15
3,37,7.700625,2.921,7.105427357601002e-15
4,37,7.700625,2.9207,7.105427357601002e-15
5,37,7.700625,2.9158,7.105427357601002e-15
6,37,7.700625,2.9169,7.105427357601002e-15
7,37,7.700625,2.9169,7.105427357601002e-15
8,37,7.700625,2.9176,7.105427357601002e-15
9,37,7.700625,2.916,7.105427357601002e-15
