Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV), QoS Constraints Removed
0,58,18.9225,24.5763,3.552713678800501e-15
1,58,18.9225,24.5791,3.552713678800501e-15
2,58,18.9225,24.6212,3.552713678800501e-15
3,58,18.9225,24.5992,3.552713678800501e-15
4,58,18.9225,24.6115,3.552713678800501e-15
5,58,18.9225,24.6026,3.552713678800501e-15
6,58,18.9225,24.5799,3.552713678800501e-15
7,58,18.9225,24.575,3.552713678800501e-15
8,58,18.9225,24.5652,3.552713678800501e-15
9,58,18.9225,24.5834,3.552713678800501e-15
