Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV), QoS Constraints Removed
0,46,11.9025,8.1213,3.552713678800501e-15
1,46,11.9025,8.1209,3.552713678800501e-15
2,46,11.9025,8.1262,3.552713678800501e-15
3,46,11.9025,8.1151,3.552713678800501e-15
4,46,11.9025,8.1213,3.552713678800501e-15
5,46,11.9025,8.1176,3.552713678800501e-15
6,46,11.9025,8.1136,3.552713678800501e-15
7,46,11.9025,8.1195,3.552713678800501e-15
8,46,11.9025,8.1139,3.552713678800501e-15
9,46,11.9025,8.1244,3.552713678800501e-15
