Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV), QoS Constraints Removed
0,52,15.21,14.499,1.0658141036401503e-14
1,52,15.21,14.4469,1.0658141036401503e-14
2,52,15.21,14.4955,1.0658141036401503e-14
3,52,15.21,14.4991,1.0658141036401503e-14
4,52,15.21,14.5154,1.0658141036401503e-14
5,52,15.21,14.5072,1.0658141036401503e-14
6,52,15.21,14.5462,1.0658141036401503e-14
7,52,15.21,14.4773,1.0658141036401503e-14
8,52,15.21,14.4843,1.0658141036401503e-14
9,52,15.21,14.4743,1.0658141036401503e-14
