Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV), QoS Constraints Removed
0,53,15.800625,15.9067,7.105427357601002e-15
1,53,15.800625,15.9064,7.105427357601002e-15
2,53,15.800625,15.9567,7.105427357601002e-15
3,53,15.800625,15.9369,7.105427357601002e-15
4,53,15.800625,15.9324,7.105427357601002e-15
5,53,15.800625,15.9512,7.105427357601002e-15
6,53,15.800625,15.9483,7.105427357601002e-15
7,53,15.800625,15.9432,7.105427357601002e-15
8,53,15.800625,15.9388,7.105427357601002e-15
9,53,15.800625,15.9079,7.105427357601002e-15
