Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV)
0,8,16.0,0.18979999999,11.800065677783323
1,8,16.0,0.19009999998,11.800065677783323
0,8,16.0,0.19009999999,11.800065677783323
1,8,16.0,0.1905,11.800065677783323
2,8,16.0,0.1908,11.800065677783323
3,8,16.0,0.19170000001,11.800065677783323
4,8,16.0,0.1888,11.800065677783323
5,8,16.0,0.1906,11.800065677783323
6,8,16.0,0.19,11.800065677783323
7,8,16.0,0.1906,11.800065677783323
