Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV)
0,14,49.0,0.27419999999,9.019101045751146
1,14,49.0,0.27240000002,9.019101045751146
0,14,49.0,0.27370000001,9.019101045751146
1,14,49.0,0.27220000001,9.019101045751146
2,14,49.0,0.2773,9.019101045751146
3,14,49.0,0.273,9.019101045751146
4,14,49.0,0.2742,9.019101045751146
5,14,49.0,0.2717,9.019101045751146
6,14,49.0,0.272,9.019101045751146
7,14,49.0,0.2718,9.019101045751146
