Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV)
0,22,121.0,1.7779,6.994927087445421
1,22,121.0,1.7882,6.994927087445421
0,22,121.0,1.7577,6.994927087445421
1,22,121.0,1.7841,6.994927087445421
2,22,121.0,1.7699,6.994927087445421
3,22,121.0,1.7621,6.994927087445421
4,22,121.0,1.763,6.994927087445421
5,22,121.0,1.7614,6.994927087445421
6,22,121.0,1.7731,6.994927087445421
7,22,121.0,1.762,6.994927087445421
