Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV)
0,40,400.0,74.3301,4.372910929804082
1,40,400.0,71.3521,4.372910929804082
0,40,400.0,71.6003,4.372910929804082
1,40,400.0,71.4942,4.372910929804082
2,40,400.0,71.9168,4.372910929804082
3,40,400.0,71.5602,4.372910929804082
4,40,400.0,71.3961,4.372910929804082
5,40,400.0,71.306,4.372910929804082
6,40,400.0,71.0587,4.372910929804082
7,40,400.0,71.5662,4.372910929804082
