Experiment (#), Number of Slices (#), Objective, Solution Time (sec), Lambda (STDEV)
0,26,169.0,2.4777,6.273475438928588
1,26,169.0,2.4797,6.273475438928588
0,26,169.0,2.455,6.273475438928588
1,26,169.0,2.4672,6.273475438928588
2,26,169.0,2.4509,6.273475438928588
3,26,169.0,2.4527,6.273475438928588
4,26,169.0,2.4603,6.273475438928588
5,26,169.0,2.4513,6.273475438928588
6,26,169.0,2.4501,6.273475438928588
7,26,169.0,2.4802,6.273475438928588
